ID,Gender,Type,WFH,Designation,Resource,Fatigue,Burn,Days
fffe31003800370039003200,Female,Service,Yes,2,4,4.2,0.31,358
fffe31003300350035003600,Female,Product,No,3,5,5.2,0.48,327
fffe31003600300034003400,Male,Service,No,2,NA,4.8,0.32,116
fffe360038003800,Female,Service,No,3,6,7.7,0.61,38
fffe380037003600,Male,Service,No,3,6,NA,0.42,300
fffe31003400390036003900,Female,Product,Yes,3,7,8.4,0.71,30
fffe3500310030003700,Female,Service,Yes,1,4,5.7,0.36,364
fffe3200380030003800,Female,Service,Yes,1,2,2.7,0.21,223
fffe32003500350033003600,Female,Service,No,3,7,8.8,0.81,327
fffe3100370033003400,Male,Service,No,2,4,4.9,0.41,158
fffe3500380036003700,Female,Product,Yes,2,2,4.2,0.28,249
fffe31003900390032003800,Female,Service,No,3,5,7.9,0.58,50
fffe380036003600,Female,Product,No,4,7,NA,0.8,112
fffe3300310036003400,Male,Service,Yes,2,4,3.9,0.22,280
fffe3200300033003100,Male,Product,No,4,8,NA,0.67,71
fffe31003200340030003400,Male,Product,Yes,2,3,5.7,0.47,319
fffe33003100310032003000,Male,Service,Yes,1,2,4.8,0.34,223
fffe32003800320032003300,Female,Service,Yes,1,3,4.7,0.43,261
fffe31003600330038003000,Male,Product,Yes,4,7,8.2,0.62,183
fffe3200380032003100,Male,Service,Yes,3,7,8.7,0.7,303
fffe32003200370031003100,Female,Service,Yes,3,6,4.6,0.39,115
fffe31003900370039003800,Female,Service,No,2,3,5.9,0.42,309
fffe33003100340038003500,Female,Product,Yes,1,1,4.4,0.23,51
fffe3900390038003000,Female,Service,Yes,1,2,4.7,0.29,169
fffe31003100340038003600,Female,Service,No,2,5,7.6,0.57,80
fffe32003300390036003300,Female,Product,No,3,5,6.2,0.59,57
fffe31003000320033003900,Female,Service,No,0,2,NA,0.12,259
fffe3100320030003700,Female,Service,No,1,1,3.8,0.21,283
fffe32003200330033003900,Female,Service,No,3,5,5.4,0.39,294
fffe31003800320034003300,Male,Service,Yes,3,5,7.6,0.6,67
fffe32003800310035003200,Male,Service,Yes,2,4,4,0.35,235
fffe32003000360030003100,Female,Service,No,3,6,7.1,0.68,260
fffe31003000380036003600,Female,Product,No,4,8,8.1,0.71,120
fffe32003700340033003600,Male,Product,No,1,1,5,0.28,302
fffe33003100390030003500,Female,Service,No,2,4,7.2,0.66,275
fffe3300390031003700,Female,Service,Yes,3,5,4.6,0.39,207
fffe3300330038003200,Female,Product,Yes,1,2,3.4,0.23,232
fffe31003800330034003500,Male,Service,Yes,2,5,6.6,0.59,92
fffe31003400350038003100,Female,Service,No,1,1,NA,0.13,196
fffe3100350037003200,Female,Service,No,2,6,6.6,0.66,122
fffe3700380033003400,Female,Service,No,3,6,7.5,0.58,26
fffe3800370031003700,Male,Service,Yes,0,1,0.1,0,40
fffe33003300320034003100,Female,Service,Yes,2,2,4.3,0.27,122
fffe3100370032003600,Female,Product,Yes,2,3,3.3,0.23,64
fffe32003700360038003400,Male,Service,No,3,6,8.1,0.63,221
fffe3800320038003700,Male,Service,Yes,1,4,6.1,0.46,147
fffe3500340035003300,Male,Service,Yes,2,3,6.9,0.49,356
fffe31003700340038003500,Female,Product,Yes,0,2,4.1,0.18,220
fffe3400390036003200,Male,Product,Yes,0,1,3.5,0.25,336
fffe31003100300036003700,Male,Service,No,1,3,5.1,0.26,196
fffe3700300036003100,Male,Product,No,3,7,7.3,0.6,217
fffe33003000310034003800,Female,Service,Yes,1,2,3.2,0.27,210
fffe32003100320032003500,Female,Service,Yes,4,9,10,0.97,76
fffe3200310031003500,Female,Service,Yes,3,5,5.1,0.44,163
fffe32003000320037003200,Female,Product,No,2,4,5.2,0.38,137
fffe33003300370038003500,Female,Service,Yes,1,4,5.1,0.32,80
fffe31003900350032003700,Male,Service,No,3,4,4.9,0.34,241
fffe310033003400,Female,Service,Yes,2,4,6.4,0.45,313
fffe33003400340036003600,Female,Service,Yes,1,3,2.8,0.17,181
fffe3300390035003700,Female,Service,Yes,1,3,3.6,0.19,165
fffe31003200360033003500,Female,Service,Yes,2,NA,5.2,0.38,133
fffe3100300039003800,Female,Service,Yes,3,5,6.1,0.38,39
fffe3200350034003500,Female,Product,Yes,1,3,4.9,0.38,342
fffe31003400370033003900,Male,Service,Yes,3,7,8.4,0.7,296
fffe390030003200,Male,Product,Yes,1,3,3.6,0.18,104
fffe32003600340031003300,Male,Service,Yes,2,2,5,0.27,48
fffe32003700300035003100,Female,Service,No,2,5,6.8,0.53,290
fffe32003200320033003500,Male,Product,No,1,3,5.7,0.34,221
fffe3100340036003700,Female,Product,No,1,1,3.8,0.28,336
fffe33003300320035003600,Female,Service,No,2,3,5.7,0.39,325
fffe31003600350031003900,Female,Product,No,4,8,8.2,0.74,292
fffe390032003300,Male,Product,Yes,3,7,8.6,0.7,2
fffe31003200330035003300,Male,Service,No,4,8,6.6,0.53,75
fffe31003400300033003900,Female,Service,No,1,3,6.5,0.46,246
fffe3200300031003400,Female,Service,Yes,2,3,3.4,0.15,214
fffe33003100330038003100,Female,Service,Yes,3,5,5.4,0.3,56
fffe3900310036003100,Female,Product,Yes,2,3,NA,0.19,55
fffe31003600360036003100,Male,Service,Yes,3,8,10,1,293
fffe33003300340039003600,Male,Product,No,3,5,6.7,0.54,332
fffe3200340030003700,Female,Service,No,3,7,6.1,0.53,23
fffe31003900300036003500,Female,Service,No,3,5,5.7,0.47,96
fffe31003100350038003300,Female,Service,Yes,2,NA,6.9,0.49,107
fffe31003100380035003400,Male,Service,Yes,2,NA,6.7,0.52,256
fffe3300340035003000,Female,Service,No,4,7,NA,0.77,290
fffe32003600310035003500,Female,Service,Yes,1,2,5.6,0.39,200
fffe3200300033003900,Female,Service,Yes,1,2,5.1,0.41,212
fffe31003500380032003900,Female,Service,No,2,3,3.5,0.29,108
fffe3400320030003100,Female,Product,Yes,1,2,6.2,0.47,114
fffe31003700320032003700,Male,Service,No,3,7,7.8,0.6,210
fffe3600360035003100,Male,Product,No,2,4,3.9,0.26,83
fffe32003500300038003800,Male,Service,No,1,1,3.9,0.21,193
fffe3500360038003100,Female,Service,Yes,3,4,5.3,0.46,118
fffe33003300340034003700,Male,Service,No,2,4,6.3,0.55,5
fffe3200360039003400,Male,Product,No,3,6,5.8,0.52,171
fffe32003400370037003500,Male,Service,No,3,7,7.7,0.71,83
fffe33003400330038003200,Female,Product,Yes,2,2,1.7,0.08,253
fffe3600320038003900,Male,Product,Yes,3,6,7.4,0.55,321
fffe3300360039003700,Male,Service,Yes,2,3,NA,0.48,47
fffe32003300390039003700,Male,Service,Yes,2,4,4.7,0.34,4
fffe31003000300035003800,Female,Service,No,0,NA,0.5,0,207
fffe32003400350031003900,Female,Product,No,3,7,6.8,0.51,280
fffe3900340038003400,Female,Service,No,2,5,6.5,0.57,229
fffe31003000320032003800,Male,Service,No,2,3,3.5,0.27,92
fffe33003300340033003800,Male,Product,No,1,4,6.3,0.5,46
fffe31003400320038003300,Male,Product,No,3,7,NA,0.67,292
fffe3900360034003900,Male,Service,No,2,6,6.9,0.53,305
fffe3300310033003700,Female,Service,No,2,4,6.7,0.45,94
fffe32003000330034003200,Female,Service,Yes,0,1,0,0,104
fffe3200340037003200,Female,Service,No,3,5,5.7,0.48,235
fffe3200360038003200,Female,Product,Yes,2,2,NA,0.21,238
fffe32003400390030003600,Female,Product,Yes,1,3,3,0.19,65
fffe31003600310039003000,Male,Service,Yes,2,3,5.8,0.46,62
fffe3200300037003300,Female,Service,Yes,1,2,4.9,0.3,325
fffe3600340034003000,Female,Service,No,1,3,3.3,0.26,355
fffe3700320033003400,Female,Product,Yes,2,3,2,0.16,46
fffe32003800390033003400,Female,Service,No,2,5,7.2,0.51,19
fffe31003900350038003700,Female,Product,Yes,2,5,7.2,0.58,26
fffe32003200360033003600,Female,Service,Yes,0,2,2.4,0.11,13
fffe33003000360033003500,Female,Product,Yes,3,5,4.6,0.31,266
fffe32003700330036003900,Female,Service,Yes,3,7,6.1,0.52,17
fffe33003100370034003300,Male,Service,No,2,5,5.8,0.56,87
fffe32003000310037003300,Female,Product,Yes,0,1,0.7,0,190
fffe32003200360030003100,Female,Service,Yes,0,1,2.4,0.19,47
fffe31003200370037003700,Male,Product,No,2,5,6.7,0.51,238
fffe33003000340035003300,Female,Service,No,2,5,7.2,0.72,55
fffe3100310037003900,Male,Service,No,2,5,7.1,0.56,209
fffe31003000320037003300,Male,Service,Yes,1,2,2.8,0.2,362
fffe31003600390035003600,Female,Product,No,2,5,7.2,0.56,324
fffe3800370037003900,Female,Product,Yes,3,5,4.4,0.39,189
fffe32003100350038003800,Male,Product,Yes,1,3,6.1,0.37,36
fffe3900350032003700,Male,Service,No,3,6,8,0.64,184
fffe3300370032003400,Female,Product,No,3,5,6.1,0.49,163
fffe32003300390033003800,Male,Service,No,1,4,5.9,0.57,271
fffe32003700390034003800,Male,Service,Yes,3,5,6.2,0.54,193
fffe32003500330036003600,Female,Service,No,3,6,7.9,0.67,312
fffe310038003600,Female,Service,Yes,3,5,7.2,0.69,181
fffe31003300310030003400,Male,Service,No,4,9,10,0.98,161
fffe3200380032003300,Male,Service,Yes,4,7,NA,0.6,122
fffe33003400350035003800,Female,Service,No,1,1,3.9,0.26,274
fffe3800370035003300,Male,Product,No,3,5,5.3,0.44,317
fffe32003300350035003300,Female,Product,No,1,3,6.7,0.46,77
fffe3800390033003600,Female,Service,Yes,4,8,8.1,0.76,89
fffe31003600350037003000,Male,Service,No,2,3,3.6,0.27,96
fffe33003100310033003300,Female,Service,Yes,1,3,5.4,0.35,55
fffe33003200390039003400,Male,Product,No,3,4,6,0.48,116
fffe33003000390031003500,Female,Product,Yes,0,1,1.5,0.1,67
fffe33003300360034003100,Male,Service,No,4,6,6.5,0.54,75
fffe32003800380031003800,Male,Product,Yes,4,6,6.7,0.61,0
fffe32003200390039003000,Male,Service,Yes,3,6,7.1,0.63,284
fffe32003500390032003900,Male,Product,Yes,2,5,7.2,0.66,249
fffe31003300300030003800,Male,Service,Yes,2,4,6.2,0.4,216
fffe31003400310036003900,Female,Service,Yes,2,3,5.4,0.46,294
fffe3900310031003400,Male,Service,No,0,1,1.4,0.11,342
fffe33003100360030003300,Female,Service,Yes,3,6,5.4,0.51,83
fffe32003900300037003300,Female,Service,Yes,2,2,3.4,0.25,281
fffe3700310036003200,Male,Service,Yes,3,6,5.9,0.5,50
fffe3100330034003400,Male,Service,Yes,3,NA,6.3,0.43,126
fffe3400320030003600,Male,Service,Yes,1,2,NA,0.16,253
fffe33003300320039003600,Female,Service,Yes,2,3,4.1,0.19,296
fffe33003000340033003100,Female,Service,Yes,1,3,3.1,0.13,255
fffe32003200390039003900,Male,Product,Yes,2,5,5.8,0.37,184
fffe31003700320032003100,Female,Product,Yes,3,7,NA,0.77,151
fffe32003900380038003400,Male,Product,Yes,1,4,6,0.38,349
fffe32003000360030003300,Male,Service,Yes,3,6,7,0.58,140
fffe32003900310036003100,Male,Service,No,3,6,8.6,0.68,186
fffe31003200330039003600,Male,Product,No,3,7,NA,0.55,180
fffe33003200320031003000,Female,Product,No,1,2,4.5,0.39,108
fffe3100360037003100,Female,Product,No,2,6,NA,0.54,291
fffe31003000300036003400,Male,Service,No,1,3,3.5,0.16,113
fffe31003100300037003500,Female,Product,No,2,3,5.9,0.44,65
fffe33003300300033003400,Male,Service,No,4,9,9.9,0.89,64
fffe33003300310034003700,Female,Product,No,4,7,8.3,0.77,138
fffe32003500320032003100,Male,Service,Yes,3,5,6.9,0.52,226
fffe32003200360032003100,Female,Service,Yes,3,5,6,0.41,322
fffe32003400370032003900,Male,Service,Yes,1,4,6.2,0.53,81
fffe32003700390030003500,Female,Service,Yes,1,2,5.4,0.49,177
fffe31003800360038003000,Male,Product,No,4,7,7.6,0.56,172
fffe3800330033003700,Female,Product,No,3,8,NA,0.7,102
fffe31003200300038003800,Male,Product,Yes,2,5,7.8,0.59,92
fffe32003200340031003600,Female,Service,Yes,1,3,5.6,0.47,149
fffe32003600370031003300,Male,Service,Yes,2,6,6.5,0.55,348
fffe32003600320032003400,Male,Product,Yes,1,2,5.9,0.43,116
fffe31003200300037003800,Female,Service,Yes,0,1,3,0.15,251
fffe32003300360033003300,Male,Service,No,3,5,6.2,0.6,192
fffe32003500330035003500,Female,Product,No,3,6,6.9,0.5,192
fffe32003400360035003800,Female,Product,Yes,3,5,5.2,0.29,151
fffe32003500310038003800,Male,Service,Yes,2,4,5.2,0.45,8
fffe3600390033003500,Female,Product,No,2,3,6.4,0.49,259
fffe3900350038003900,Female,Service,Yes,0,1,NA,0.14,219
fffe31003000390032003500,Female,Product,No,2,4,5,0.29,276
fffe32003600300036003100,Male,Service,No,1,3,4.9,0.38,140
fffe3300320033003300,Female,Product,No,0,1,0.4,0.02,12
fffe32003700380034003100,Male,Service,Yes,3,5,7.1,0.6,17
fffe32003500310034003700,Female,Service,No,3,7,7.6,0.69,62
fffe31003200380031003500,Female,Product,Yes,3,6,7.5,0.53,319
fffe32003900350030003000,Male,Service,Yes,3,7,8,0.6,109
fffe3800330030003600,Female,Service,Yes,2,3,2.9,0.17,119
fffe3400380034003300,Female,Product,Yes,3,5,5,0.44,194
fffe3500370033003400,Female,Product,No,1,2,2,0.16,65
fffe32003800390036003200,Male,Product,Yes,3,6,5,0.34,156
fffe33003400300034003200,Female,Service,No,1,2,4.3,0.33,144
fffe31003600330030003300,Female,Service,No,5,9,9,0.79,192
fffe3400390037003500,Male,Service,No,3,6,6.7,0.57,31
fffe3700380034003900,Male,Product,Yes,3,7,6.5,0.58,111
fffe32003000380032003400,Male,Product,No,4,NA,8.2,0.67,340
fffe380032003700,Male,Service,Yes,3,4,5.3,0.43,114
fffe31003700390035003300,Male,Service,No,5,9,9.5,0.9,36
fffe3800390039003300,Male,Service,No,2,4,5.5,0.31,297
fffe31003400330039003600,Male,Product,No,2,6,7.6,0.68,358
fffe3500380038003200,Female,Product,Yes,2,5,6,0.48,276
fffe3600300035003900,Male,Product,Yes,2,4,6,0.38,67
fffe31003200320034003900,Male,Service,Yes,2,3,5.1,0.45,175
fffe32003700320038003800,Female,Product,Yes,1,2,5.8,0.44,140
fffe33003100320035003300,Male,Service,Yes,3,7,7.1,0.57,89
fffe32003000390036003000,Male,Service,No,3,6,6.9,0.57,94
fffe32003700370034003900,Male,Product,Yes,4,8,8.8,0.72,208
fffe32003500380033003600,Female,Service,No,2,5,6.7,0.51,155
fffe32003800300033003400,Male,Service,Yes,2,5,6,0.38,194
fffe33003100320030003400,Female,Service,No,1,2,3.2,0.27,171
fffe3500350036003400,Female,Product,No,3,6,7.3,0.56,345
fffe31003000330031003200,Male,Service,No,4,9,10,0.9,357
fffe3100340034003800,Male,Service,Yes,1,2,3.8,0.3,101
fffe33003100310039003200,Female,Service,Yes,3,5,5.7,0.34,214
fffe3100380036003600,Male,Service,No,1,5,6.5,0.51,239
fffe3100380034003700,Male,Product,Yes,0,1,3.7,0.16,189
fffe3100310037003000,Female,Service,No,2,4,4.7,0.36,269
fffe3900380031003500,Male,Service,No,3,5,7.6,0.56,150
fffe32003500370039003200,Female,Product,No,2,4,5.7,0.38,153
fffe3500390039003600,Female,Service,Yes,2,2,2.9,0.22,162
fffe31003900380032003200,Male,Service,Yes,1,NA,2.9,0.18,45
fffe33003400390037003900,Female,Service,Yes,0,1,3.3,0.15,187
fffe32003800310039003000,Male,Service,No,2,4,5.7,0.5,239
fffe33003200330031003900,Male,Service,Yes,0,2,4.2,0.27,169
fffe33003400380038003800,Female,Service,Yes,2,4,5.2,0.38,250
fffe3300380031003000,Male,Service,Yes,2,4,6.2,0.51,318
fffe32003100330038003800,Male,Service,Yes,3,NA,6.7,0.62,163
fffe3600330038003600,Male,Service,No,3,6,7.4,0.55,247
fffe3700330033003200,Male,Product,Yes,1,1,3.3,0.26,155
fffe33003400300034003100,Male,Product,Yes,3,7,7.8,0.68,109
fffe32003400310037003000,Male,Service,Yes,2,6,7,0.65,73
fffe32003700320037003500,Female,Product,Yes,2,5,5.9,0.35,296
fffe3400330032003300,Male,Service,No,3,6,5.5,0.52,150
fffe32003600300033003700,Male,Service,No,5,10,10,1,332
fffe31003000390033003600,Male,Service,Yes,1,3,4.4,0.33,202
fffe33003100360033003900,Male,Product,No,2,5,7.7,0.57,81
fffe32003800390039003700,Male,Product,Yes,1,1,0.5,0.05,199
fffe3400350034003200,Female,Product,Yes,0,1,3.8,0.16,182
fffe3400370032003200,Female,Service,Yes,3,6,7.1,0.56,278
fffe32003500360038003900,Male,Service,No,2,4,6.5,0.58,119
fffe32003600310030003200,Male,Service,No,2,3,5.4,0.38,308
fffe3800350031003800,Male,Service,Yes,2,3,5.2,0.4,326
fffe32003000310036003500,Male,Product,No,2,5,6.7,0.52,250
fffe31003600360030003800,Female,Product,Yes,2,6,5.7,0.53,82
fffe3300380032003100,Male,Service,Yes,2,5,8.6,0.69,102
fffe3800300034003200,Male,Product,Yes,2,3,NA,0.28,293
fffe33003200310032003700,Female,Product,No,3,6,6.3,0.61,316
fffe32003000330031003100,Female,Service,No,2,5,5.8,0.53,8
fffe31003800300031003800,Male,Service,No,3,7,8.4,0.68,102
fffe3200350037003000,Male,Product,Yes,3,6,4.8,0.31,247
fffe3900380033003100,Female,Product,Yes,2,4,4.4,0.4,124
fffe32003700300037003700,Male,Service,Yes,2,5,5.2,0.42,149
fffe33003100330031003600,Male,Product,Yes,5,8,9.5,0.82,69
fffe31003900300039003500,Male,Product,Yes,2,4,5.6,0.37,312
fffe32003500310030003900,Female,Service,Yes,3,5,5.6,0.32,317
fffe31003600310039003600,Male,Service,Yes,4,7,7.4,0.56,184
fffe3800310032003300,Male,Service,No,2,4,3.9,0.26,17
fffe32003400370039003200,Male,Service,No,1,4,5.8,0.54,89
fffe3800320033003100,Female,Product,Yes,2,6,6.9,0.57,294
fffe33003100360030003000,Female,Service,No,2,5,6.3,0.51,299
fffe3500340032003300,Female,Service,Yes,3,5,5,0.44,172
fffe31003500340031003800,Female,Service,No,2,5,6,0.54,156
fffe31003600360032003900,Male,Service,No,3,7,6.2,0.57,254
fffe32003000300031003800,Female,Product,No,3,NA,8,0.68,237
fffe31003500330038003300,Female,Service,Yes,1,3,5.8,0.47,286
fffe31003100350030003500,Female,Service,Yes,2,3,NA,0.14,164
fffe3300330036003600,Male,Service,Yes,2,2,NA,0.24,100
fffe32003200310034003800,Female,Product,No,2,5,7.3,0.57,170
fffe31003000340034003000,Female,Service,No,0,2,4,0.23,99
fffe3800310031003800,Female,Product,No,2,4,6.4,0.57,209
fffe3800330036003700,Male,Service,No,3,6,NA,0.54,248
fffe3300360032003900,Female,Product,Yes,1,2,2.5,0.18,51
fffe32003800310038003100,Male,Service,No,2,2,3.3,0.23,300
fffe31003200310032003500,Male,Service,Yes,1,4,4,0.32,206
fffe32003700320038003400,Male,Product,No,2,6,7.8,0.66,349
fffe31003700370032003700,Male,Service,No,3,6,7.4,0.52,112
fffe33003200380039003500,Male,Product,Yes,3,6,8.5,0.66,242
fffe3600360032003900,Female,Service,No,1,4,4.8,0.36,146
fffe31003800300035003500,Female,Service,No,1,4,7.3,0.55,63
fffe3400330030003800,Male,Service,No,4,7,7.3,0.62,224
fffe3400370037003200,Female,Service,No,3,6,5.4,0.49,238
fffe33003100340037003600,Female,Product,Yes,4,6,7.1,0.63,248
fffe32003900330034003400,Female,Service,No,4,8,7.4,0.71,207
fffe33003000350030003500,Male,Service,No,2,5,4.6,0.32,157
fffe33003300330038003500,Female,Service,No,2,5,7.6,0.69,262
fffe31003100340032003400,Male,Service,No,0,1,4,0.21,101
fffe3700380034003500,Male,Service,Yes,2,4,5.5,0.33,195
fffe3400330033003000,Male,Service,No,0,NA,NA,0.29,40
fffe3100380039003800,Female,Service,Yes,3,4,5.3,0.42,17
fffe32003600350030003300,Male,Product,No,3,6,6.8,0.62,43
fffe31003300380030003800,Female,Product,Yes,2,2,4.3,0.26,64
fffe31003800310036003800,Female,Service,Yes,2,4,6.9,0.66,104
fffe31003800310036003600,Female,Service,Yes,1,2,4.2,0.36,64
fffe33003000320039003900,Female,Service,No,1,3,3.5,0.2,245
fffe31003600380039003100,Male,Service,No,4,8,8.5,0.85,133
fffe33003300310038003400,Female,Product,No,3,5,7.1,0.53,312
fffe3500310033003600,Male,Product,Yes,1,NA,4.8,0.24,8
fffe33003400330039003800,Female,Service,No,2,5,6.8,0.61,121
fffe33003200330032003600,Female,Product,Yes,1,2,4.3,0.31,19
fffe3300310034003600,Female,Service,Yes,1,4,5.4,0.43,73
fffe3600390032003100,Male,Product,Yes,0,1,NA,0.25,25
fffe31003500360034003200,Male,Product,No,4,7,NA,0.58,139
fffe32003600330039003200,Male,Service,Yes,1,2,6.3,0.41,39
fffe32003600340038003700,Female,Service,Yes,3,5,6.6,0.44,142
fffe31003400330033003000,Female,Product,Yes,1,1,3.1,0.25,270
fffe3500390036003600,Female,Service,No,2,4,7.6,0.57,203
fffe31003200320030003500,Female,Service,No,2,NA,5.6,0.37,137
fffe32003100370033003000,Female,Service,Yes,3,5,5.9,0.42,265
fffe3800390037003400,Male,Service,No,3,5,7.6,0.6,120
fffe32003700390031003900,Male,Service,Yes,0,1,0,0,35
fffe33003300300038003200,Female,Service,No,2,4,4.7,0.36,198
fffe32003400310033003400,Female,Service,No,4,8,8.9,0.84,315
fffe32003700360039003700,Male,Service,No,3,5,7.1,0.52,322
fffe32003900300036003100,Female,Service,Yes,2,4,3.7,0.25,54
fffe3200300034003800,Male,Product,Yes,0,2,NA,0.31,58
fffe31003300390039003800,Female,Service,Yes,2,5,NA,0.55,41
fffe31003900300034003400,Male,Service,No,3,4,6.4,0.44,245
fffe3700390039003800,Female,Service,Yes,1,3,5.9,0.34,123
fffe31003500320035003300,Female,Service,Yes,0,2,3,0.24,112
fffe3600330035003100,Female,Product,Yes,1,4,4.6,0.3,169
fffe3100350039003800,Male,Service,No,2,5,6.5,0.42,206
fffe33003000380031003400,Male,Service,No,4,7,6.7,0.64,105
fffe32003300300031003200,Female,Product,No,2,3,2.6,0.21,84
fffe31003400370033003400,Female,Service,No,4,7,NA,0.71,270
fffe33003300320037003100,Female,Service,No,1,3,4.7,0.35,350
fffe3400360037003500,Female,Service,Yes,3,3,4.2,0.28,44
fffe33003300370037003400,Male,Service,No,3,6,4.9,0.44,216
fffe31003700340032003100,Male,Service,No,2,5,6,0.54,211
fffe31003900330035003800,Female,Service,No,2,5,7,0.59,186
fffe32003200310036003800,Female,Product,Yes,2,4,4.8,0.31,127
fffe32003900390039003100,Female,Service,Yes,1,3,4.8,0.43,168
fffe3600380038003400,Male,Service,Yes,1,2,4.7,0.39,39
fffe3600360031003100,Male,Service,Yes,2,4,3.6,0.28,303
fffe31003200340031003400,Male,Product,No,4,NA,NA,0.59,338
fffe31003500330034003200,Female,Service,Yes,1,3,4.4,0.29,183
fffe3100390030003400,Female,Product,No,1,3,7,0.53,240
fffe31003500310039003200,Female,Product,No,3,4,5.9,0.48,357
fffe320031003700,Female,Service,Yes,2,4,5,0.38,351
fffe32003000340037003700,Female,Service,No,3,NA,5.9,0.5,100
fffe31003000340031003600,Female,Product,No,2,4,6,0.51,159
fffe32003500380038003200,Male,Product,Yes,2,3,5.7,0.39,149
fffe31003900380039003300,Male,Service,Yes,4,7,NA,0.65,200
fffe31003900370034003800,Female,Product,Yes,2,2,2.9,0.09,219
fffe31003100320037003400,Female,Product,Yes,1,3,4.4,0.32,264
fffe32003000370039003800,Male,Product,Yes,0,1,4.6,0.22,318
fffe32003400380035003200,Female,Service,Yes,2,4,5.9,0.34,310
fffe33003200380036003200,Male,Service,No,3,5,5.3,0.45,259
fffe3200370033003200,Female,Service,No,3,8,9,0.73,140
fffe31003400300033003000,Male,Service,No,0,2,2.1,0.13,61
fffe31003800320036003100,Female,Service,Yes,3,6,7.3,0.55,226
fffe31003500310030003000,Female,Service,Yes,4,9,9.4,1,204
fffe31003000310037003600,Male,Service,No,3,7,5.7,0.54,129
fffe32003000350035003200,Male,Service,Yes,2,4,8.3,0.63,84
fffe33003200390031003100,Female,Service,No,2,3,4.9,0.35,152
fffe3700390032003200,Female,Service,No,2,4,7.4,0.53,298
fffe3300320037003200,Male,Service,No,2,5,5.3,0.38,260
fffe3700350030003000,Female,Service,Yes,0,1,0.9,0.03,285
